sex,age_group,model_file,lumbar5_x,lumbar5_y,lumbar5_z,lumbar4_x,lumbar4_y,lumbar4_z,lumbar3_x,lumbar3_y,lumbar3_z,lumbar2_x,lumbar2_y,lumbar2_z,lumbar1_x,lumbar1_y,lumbar1_z,thoracic12_x,thoracic12_y,thoracic12_z,thoracic11_x,thoracic11_y,thoracic11_z,thoracic10_x,thoracic10_y,thoracic10_z,thoracic9_x,thoracic9_y,thoracic9_z,thoracic8_x,thoracic8_y,thoracic8_z,thoracic7_x,thoracic7_y,thoracic7_z,thoracic6_x,thoracic6_y,thoracic6_z,thoracic5_x,thoracic5_y,thoracic5_z,thoracic4_x,thoracic4_y,thoracic4_z,thoracic3_x,thoracic3_y,thoracic3_z,thoracic2_x,thoracic2_y,thoracic2_z,thoracic1_x,thoracic1_y,thoracic1_z
Male,Age80plus,412_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018847,0.105753,0.0,-0.003995,0.144443,0.0,-0.001978,0.182924,0.0,-0.007973,0.220775,0.0,-0.012743,0.258807,0.0,-0.018628,0.295022,0.0,-0.022881,0.328965,0.0,-0.027865,0.359359,0.0,-0.033803,0.387297,0.0,-0.036891,0.414242,0.0,-0.042436,0.440685,0.0,-0.043393,0.466411,0.0,-0.043996,0.491153,0.0,-0.041463,0.515398,0.0,-0.036434,0.540527,0.0,-0.030292,0.562956,0.0,-0.023621,0.583105,0.0
Male,Age80plus,420_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01858,0.104258,0.0,-0.003938,0.142402,0.0,-0.00195,0.180339,0.0,-0.0077,0.216639,0.0,-0.011137,0.250172,0.0,-0.017238,0.282253,0.0,-0.025694,0.313636,0.0,-0.031857,0.342185,0.0,-0.036684,0.369097,0.0,-0.040031,0.394868,0.0,-0.044985,0.417584,0.0,-0.048605,0.440409,0.0,-0.051183,0.463407,0.0,-0.051754,0.487125,0.0,-0.050347,0.512351,0.0,-0.047476,0.535096,0.0,-0.043772,0.555691,0.0
Male,Age80plus,433_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019385,0.108774,0.0,-0.004109,0.14857,0.0,-0.002035,0.18815,0.0,-0.007899,0.225177,0.0,-0.018423,0.260034,0.0,-0.028452,0.294089,0.0,-0.034323,0.327495,0.0,-0.038403,0.358465,0.0,-0.04212,0.387896,0.0,-0.041782,0.41556,0.0,-0.041903,0.441719,0.0,-0.042733,0.467139,0.0,-0.040021,0.49115,0.0,-0.034026,0.513266,0.0,-0.024351,0.537785,0.0,-0.01404,0.559368,0.0,-0.003612,0.578547,0.0
Male,Age80plus,465_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016895,0.094801,0.0,-0.003581,0.129486,0.0,-0.001773,0.163982,0.0,-0.007403,0.199528,0.0,-0.018674,0.229897,0.0,-0.033938,0.255284,0.0,-0.049438,0.280757,0.0,-0.05102,0.307902,0.0,-0.050747,0.332678,0.0,-0.050197,0.356398,0.0,-0.050937,0.37964,0.0,-0.050862,0.404146,0.0,-0.052348,0.427464,0.0,-0.050732,0.449651,0.0,-0.046358,0.472204,0.0,-0.04097,0.492342,0.0,-0.035098,0.51044,0.0
Male,Age80plus,483_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.021047,0.118093,0.0,-0.004462,0.161299,0.0,-0.00221,0.204271,0.0,-0.008368,0.243151,0.0,-0.014262,0.279798,0.0,-0.026679,0.313035,0.0,-0.037016,0.344127,0.0,-0.046976,0.373206,0.0,-0.052735,0.400336,0.0,-0.057784,0.42474,0.0,-0.06217,0.448213,0.0,-0.064088,0.471846,0.0,-0.064576,0.495355,0.0,-0.061238,0.516758,0.0,-0.050083,0.543111,0.0,-0.038316,0.566261,0.0,-0.026486,0.586799,0.0
Male,Age80plus,508_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018316,0.102774,0.0,-0.003882,0.140375,0.0,-0.001923,0.177772,0.0,-0.007703,0.214269,0.0,-0.009141,0.249269,0.0,-0.013095,0.282177,0.0,-0.019416,0.310304,0.0,-0.023423,0.338184,0.0,-0.025326,0.363303,0.0,-0.024195,0.387801,0.0,-0.027908,0.410861,0.0,-0.02976,0.433821,0.0,-0.031314,0.454581,0.0,-0.030523,0.475445,0.0,-0.026504,0.500023,0.0,-0.02131,0.522018,0.0,-0.015526,0.541818,0.0
Male,Age80plus,549_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016643,0.093387,0.0,-0.003528,0.127553,0.0,-0.001747,0.161534,0.0,-0.007174,0.195797,0.0,-0.013237,0.228259,0.0,-0.019301,0.260395,0.0,-0.023069,0.291502,0.0,-0.026287,0.321361,0.0,-0.02798,0.347813,0.0,-0.029271,0.373349,0.0,-0.030854,0.398349,0.0,-0.028002,0.422839,0.0,-0.025144,0.44667,0.0,-0.019297,0.469161,0.0,-0.008057,0.488803,0.0,0.003362,0.505871,0.0,0.014584,0.520883,0.0
Male,Age80plus,553_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017149,0.096227,0.0,-0.003635,0.131433,0.0,-0.0018,0.166448,0.0,-0.007171,0.200358,0.0,-0.019953,0.232124,0.0,-0.032446,0.262484,0.0,-0.04423,0.290139,0.0,-0.053154,0.315622,0.0,-0.057295,0.342278,0.0,-0.057189,0.366656,0.0,-0.057335,0.391631,0.0,-0.056511,0.414449,0.0,-0.055398,0.437357,0.0,-0.050806,0.459938,0.0,-0.041473,0.481307,0.0,-0.031671,0.50006,0.0,-0.021842,0.516685,0.0
Male,Age80plus,608_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018316,0.102774,0.0,-0.003882,0.140375,0.0,-0.001923,0.177772,0.0,-0.007796,0.214858,0.0,-0.018587,0.249289,0.0,-0.031403,0.278756,0.0,-0.039397,0.307288,0.0,-0.049443,0.333049,0.0,-0.055047,0.358379,0.0,-0.059715,0.382033,0.0,-0.063735,0.405688,0.0,-0.06196,0.42942,0.0,-0.060883,0.45195,0.0,-0.056626,0.475072,0.0,-0.047473,0.498234,0.0,-0.037721,0.518622,0.0,-0.027859,0.536738,0.0
Male,Age80plus,642_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016145,0.090589,0.0,-0.003422,0.123732,0.0,-0.001695,0.156695,0.0,-0.007219,0.191574,0.0,-0.012413,0.228132,0.0,-0.022483,0.259695,0.0,-0.035138,0.286955,0.0,-0.042662,0.315521,0.0,-0.049715,0.341889,0.0,-0.051699,0.366992,0.0,-0.05041,0.389691,0.0,-0.045823,0.412495,0.0,-0.038947,0.43447,0.0,-0.029601,0.456096,0.0,-0.018833,0.475226,0.0,-0.007875,0.491861,0.0,0.002908,0.5065,0.0
Male,Age80plus,748_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016393,0.091982,0.0,-0.003475,0.125635,0.0,-0.001721,0.159105,0.0,-0.007222,0.193837,0.0,-0.011766,0.227471,0.0,-0.021557,0.257487,0.0,-0.030549,0.285939,0.0,-0.03836,0.312473,0.0,-0.044461,0.338045,0.0,-0.049132,0.361529,0.0,-0.051566,0.384668,0.0,-0.050946,0.406839,0.0,-0.050166,0.429063,0.0,-0.047507,0.449717,0.0,-0.04302,0.471551,0.0,-0.037575,0.491031,0.0,-0.031682,0.508527,0.0
Male,Age80plus,750_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017022,0.095513,0.0,-0.003608,0.130458,0.0,-0.001787,0.165213,0.0,-0.007678,0.202409,0.0,-0.014322,0.237582,0.0,-0.026352,0.270013,0.0,-0.037836,0.299284,0.0,-0.047659,0.326586,0.0,-0.053858,0.352734,0.0,-0.058727,0.377493,0.0,-0.062436,0.400946,0.0,-0.066835,0.423222,0.0,-0.066707,0.446282,0.0,-0.065386,0.469608,0.0,-0.062152,0.492526,0.0,-0.057774,0.513068,0.0,-0.052802,0.531582,0.0
Male,Age80plus,776_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017277,0.096944,0.0,-0.003662,0.132412,0.0,-0.001813,0.167687,0.0,-0.007594,0.204182,0.0,-0.014984,0.23828,0.0,-0.024126,0.264138,0.0,-0.036183,0.29122,0.0,-0.044883,0.316785,0.0,-0.052514,0.340565,0.0,-0.056864,0.363624,0.0,-0.060093,0.386665,0.0,-0.061214,0.409102,0.0,-0.058695,0.430251,0.0,-0.054438,0.450102,0.0,-0.045688,0.471903,0.0,-0.036387,0.491085,0.0,-0.026993,0.508124,0.0
Male,Age80plus,795_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01858,0.104258,0.0,-0.003938,0.142402,0.0,-0.00195,0.180339,0.0,-0.007465,0.215155,0.0,-0.005181,0.250756,0.0,-0.007789,0.285969,0.0,-0.013859,0.320371,0.0,-0.022066,0.350289,0.0,-0.031046,0.377129,0.0,-0.039061,0.402911,0.0,-0.047108,0.426117,0.0,-0.051652,0.449767,0.0,-0.053348,0.474327,0.0,-0.051417,0.501373,0.0,-0.046993,0.526247,0.0,-0.041414,0.548484,0.0,-0.035266,0.568486,0.0
Male,Age80plus,805_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018316,0.102774,0.0,-0.003882,0.140375,0.0,-0.001923,0.177772,0.0,-0.007613,0.2137,0.0,-0.019461,0.245956,0.0,-0.035651,0.271203,0.0,-0.050671,0.29695,0.0,-0.060251,0.323152,0.0,-0.065617,0.348606,0.0,-0.068975,0.368153,0.0,-0.074833,0.392118,0.0,-0.074082,0.416101,0.0,-0.071845,0.439653,0.0,-0.066245,0.461768,0.0,-0.057539,0.485102,0.0,-0.048181,0.505673,0.0,-0.038669,0.523976,0.0
Male,Age80plus,908_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016021,0.089896,0.0,-0.003396,0.122785,0.0,-0.001682,0.155496,0.0,-0.007571,0.192682,0.0,-0.013531,0.22821,0.0,-0.027036,0.259679,0.0,-0.040234,0.287009,0.0,-0.050898,0.313279,0.0,-0.057449,0.338433,0.0,-0.061852,0.361377,0.0,-0.06552,0.383775,0.0,-0.067081,0.405881,0.0,-0.063926,0.426352,0.0,-0.058654,0.446299,0.0,-0.049445,0.466041,0.0,-0.03986,0.48333,0.0,-0.030298,0.49863,0.0
Male,Age80plus,935_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017277,0.096944,0.0,-0.003662,0.132412,0.0,-0.001813,0.167687,0.0,-0.006837,0.199404,0.0,-0.009477,0.232903,0.0,-0.012233,0.260943,0.0,-0.014534,0.291558,0.0,-0.019982,0.320376,0.0,-0.025362,0.347681,0.0,-0.030793,0.372637,0.0,-0.037683,0.395781,0.0,-0.043823,0.417452,0.0,-0.044052,0.440386,0.0,-0.043988,0.463046,0.0,-0.037747,0.485694,0.0,-0.030664,0.505801,0.0,-0.023248,0.523789,0.0
Male,Age80plus,949_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016895,0.094801,0.0,-0.003581,0.129486,0.0,-0.001773,0.163982,0.0,-0.006931,0.196545,0.0,-0.007875,0.229041,0.0,-0.011328,0.261654,0.0,-0.019179,0.291157,0.0,-0.025578,0.31865,0.0,-0.031799,0.344145,0.0,-0.038042,0.365437,0.0,-0.043071,0.38681,0.0,-0.046585,0.409183,0.0,-0.048337,0.429403,0.0,-0.049377,0.454036,0.0,-0.047942,0.476964,0.0,-0.045192,0.497629,0.0,-0.041698,0.516332,0.0
Male,Age80plus,957_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017663,0.09911,0.0,-0.003744,0.135371,0.0,-0.001854,0.171435,0.0,-0.007246,0.205478,0.0,-0.013691,0.238775,0.0,-0.01915,0.270765,0.0,-0.025129,0.300796,0.0,-0.031927,0.328161,0.0,-0.039084,0.354249,0.0,-0.044801,0.377517,0.0,-0.049195,0.40079,0.0,-0.052626,0.423527,0.0,-0.054207,0.445845,0.0,-0.052432,0.467724,0.0,-0.045534,0.490729,0.0,-0.037834,0.511118,0.0,-0.029842,0.529334,0.0
